0.356	8.150
7.387	9.789
9.258	11.753
10.229	13.456
14.735	23.624
17.819	24.185
21.485	24.561
23.070	24.816
18.681	25.866
24.973	28.895
25.245	32.442
29.373	36.272
34.740	43.638
36.566	43.976
34.699	44.563
35.773	46.005
49.661	56.954
58.743	64.343
70.102	76.552
71.432	77.453
73.019	80.496
80.012	81.765
85.409	95.201
92.057	96.945
94.202	99.407
100.893	107.932
103.845	111.064
105.372	112.183
110.774	113.839
105.542	115.999
112.428	117.054
117.040	124.356
116.387	124.927
120.042	125.586
120.383	126.479
121.309	126.618
121.099	127.247
125.594	129.172
122.618	129.523
128.234	130.959
127.634	131.846
129.302	132.001
135.581	141.890
134.718	142.122
139.902	146.245
147.426	155.765
150.011	156.093
154.223	158.537
151.879	158.668
154.483	164.920
161.045	168.065
160.343	168.364
167.628	171.376
169.621	175.680
172.982	177.612
192.919	202.430
197.255	203.582
212.878	221.610
212.114	222.381
220.949	224.916
216.439	225.608
226.688	232.573
226.801	233.332
241.269	248.327
246.318	249.643
242.872	250.957
242.414	252.111
247.694	254.472
248.725	255.254
248.630	255.323
253.137	256.309
252.025	257.857
261.278	266.785
266.470	271.800
267.214	273.931
267.521	275.982
272.610	276.138
269.719	276.934
276.665	278.387
277.309	282.284
274.525	282.899
278.735	284.464
279.422	284.555
283.272	285.595
280.129	286.182
280.572	287.913
289.619	296.081
293.019	297.185
288.156	298.047
295.473	299.181
297.814	299.644
298.116	302.065
299.110	304.998
302.761	305.651
300.699	309.751
304.179	311.600
306.281	312.629
309.765	315.925
317.135	325.637
316.852	326.633
334.428	342.238
344.115	350.676
348.170	352.171
343.808	353.448
348.902	353.956
348.661	358.869
354.253	362.275
364.817	373.295
366.888	376.910
376.266	379.756
377.448	381.409
378.358	386.162
378.397	386.767
378.541	387.447
383.779	388.495
385.824	389.582
393.020	401.494
401.611	407.358
402.858	410.348
406.913	413.108
413.637	422.498
415.989	422.501
416.706	424.717
420.921	425.922
423.953	429.396
426.296	433.987
429.947	436.811
429.522	438.286
437.093	439.768
439.379	443.752
437.880	445.423
442.570	449.356
438.154	451.066
446.400	452.449
452.333	455.163
449.467	455.472
452.359	457.959
456.636	459.115
456.696	459.954
460.131	468.186
463.327	471.134
468.690	474.066
467.089	474.321
469.521	474.858
474.196	475.891
477.252	489.012
481.360	489.277
484.142	490.384
487.732	490.967
486.219	491.121
486.028	491.898
490.824	491.926
484.528	492.773
494.692	502.451
496.671	506.653
503.096	512.514
506.459	512.843
510.872	515.125
511.863	516.422
513.512	520.857
514.622	521.099
516.800	522.265
518.710	523.320
525.570	533.509
526.978	536.289
527.107	536.532
538.710	546.403
545.200	551.144
548.793	553.205
554.922	561.842
558.817	564.193
556.347	565.195
557.681	566.332
564.522	567.276
563.909	567.497
565.831	572.312
569.041	574.687
570.320	575.837
570.807	576.646
573.501	576.850
574.386	580.736
577.119	583.539
581.282	586.469
577.602	586.621
585.213	588.088
577.797	589.055
581.481	589.573
590.948	598.425
590.923	598.556
599.280	605.478
601.373	607.757
605.407	608.733
602.775	609.027
600.764	610.142
605.822	611.935
610.377	613.000
610.998	613.522
609.487	614.152
613.264	615.900
611.599	617.277
616.732	618.672
617.071	619.388
617.076	619.831
618.621	623.392
619.465	627.863
627.862	629.615
620.119	630.213
633.954	641.387
632.989	643.857
634.423	645.522
642.067	645.678
638.945	647.335
647.367	656.413
651.046	658.753
655.785	660.252
651.904	661.873
659.931	662.048
656.328	662.609
652.588	662.998
660.586	663.267
664.462	670.901
666.641	672.044
666.739	673.124
671.408	674.263
673.217	678.006
668.736	678.538
683.297	690.191
686.930	691.112
682.791	692.985
689.323	693.076
694.243	705.746
699.440	707.150
706.407	709.328
701.834	711.524
706.553	712.769
709.910	713.451
708.260	713.728
713.024	715.319
729.466	735.769
733.554	737.612
750.623	758.552
761.021	768.061
762.855	768.699
759.804	769.334
768.626	770.698
