0.489	6.262
1.832	8.036
7.039	10.268
8.491	13.558
11.981	16.507
9.986	19.277
24.882	30.806
28.566	34.759
26.345	35.600
30.455	36.437
30.695	37.796
32.515	38.646
50.096	55.598
48.477	56.088
51.488	57.039
56.399	57.871
55.637	59.149
56.568	59.827
57.759	60.741
52.390	61.175
57.337	64.014
64.047	65.625
64.720	72.824
70.353	73.806
74.996	80.589
79.179	81.883
86.315	96.632
90.929	97.931
92.400	98.130
91.982	100.252
98.770	100.925
96.666	101.720
95.404	102.088
99.584	103.221
103.031	104.453
103.992	104.459
105.998	107.557
107.258	109.443
105.410	110.813
116.477	123.967
121.588	126.372
126.106	129.837
130.554	134.324
139.905	151.253
143.479	152.439
145.550	154.231
151.127	154.536
149.984	155.226
154.073	155.440
162.571	169.173
163.153	170.497
161.142	171.845
173.678	179.094
174.715	179.978
175.327	184.845
187.128	194.904
189.553	194.930
191.349	195.894
193.595	196.371
194.407	197.087
193.992	199.359
194.539	199.760
195.633	199.973
196.381	200.161
210.904	216.689
211.936	219.720
217.888	222.716
221.287	224.213
221.750	225.313
223.750	226.912
232.262	239.271
237.965	242.753
238.523	245.622
239.208	246.400
245.501	249.246
254.977	260.843
261.916	265.455
266.388	267.969
266.725	268.264
268.076	271.110
269.501	272.618
272.133	274.183
273.854	276.403
275.553	278.059
276.873	281.059
278.151	286.288
282.979	287.689
284.904	289.254
285.155	290.028
286.407	290.994
288.587	292.766
288.171	293.242
290.944	295.529
293.866	297.811
294.202	298.476
294.029	298.556
294.277	299.191
298.290	299.808
299.128	301.195
299.908	301.716
296.629	305.904
305.992	307.145
309.093	311.226
310.018	313.237
310.386	317.658
314.701	319.726
317.525	320.504
315.915	320.713
319.021	321.616
319.344	322.470
320.482	323.074
322.006	324.064
323.121	325.218
332.846	339.100
338.187	341.525
340.484	342.603
341.866	345.179
333.747	345.224
344.102	346.569
347.798	349.783
351.625	358.000
352.335	358.366
356.533	361.449
358.681	364.442
359.360	364.726
362.253	366.325
361.572	367.222
366.253	368.861
366.688	370.584
373.455	381.756
381.113	383.431
377.768	384.275
374.019	384.600
382.018	386.240
383.935	387.250
385.786	387.281
386.894	388.804
387.079	389.764
388.971	391.148
397.428	404.285
397.319	405.214
412.299	421.159
413.093	421.639
414.106	422.954
418.405	425.187
419.883	425.360
425.373	426.367
426.332	428.321
428.813	432.615
428.003	433.445
430.202	435.994
434.135	438.890
438.271	440.453
442.116	445.207
446.244	451.672
446.633	452.908
459.534	465.066
463.781	466.356
463.857	467.876
458.969	468.005
463.891	470.412
468.887	471.711
470.058	472.946
469.019	473.823
470.451	475.079
473.398	476.897
478.335	480.182
482.718	489.533
485.574	491.609
484.865	493.613
492.669	494.774
486.980	499.318
497.263	499.976
497.513	503.624
501.708	505.550
507.266	508.033
511.705	519.409
514.332	519.874
517.769	521.106
520.944	523.756
518.444	524.872
526.550	529.686
526.774	532.128
527.969	533.957
534.895	537.233
538.422	539.300
540.895	542.928
544.574	546.680
546.590	549.125
547.848	550.930
549.358	555.083
549.647	558.453
555.343	559.854
552.878	560.037
560.768	562.642
551.095	565.092
565.241	570.129
566.611	571.463
565.375	572.292
572.391	575.247
572.200	575.698
574.007	578.130
581.933	590.967
586.164	593.092
584.835	594.441
588.882	595.834
594.813	596.025
588.149	596.490
596.021	596.820
600.042	607.613
604.358	611.393
607.453	611.806
608.116	614.531
614.997	619.355
620.480	622.557
621.556	627.463
625.294	631.843
627.192	631.910
630.832	634.785
634.665	637.061
637.293	638.529
638.080	640.969
638.783	645.086
638.664	645.299
643.302	648.160
641.481	648.267
649.924	651.991
650.318	652.539
651.447	653.912
661.500	667.306
661.381	668.567
662.170	670.826
661.577	671.407
677.120	685.456
682.699	688.417
678.347	690.449
681.539	690.661
682.724	691.355
683.040	692.160
697.239	704.387
703.686	706.209
699.539	707.615
704.310	710.678
706.959	713.422
709.931	713.693
716.596	723.809
716.263	724.550
717.499	725.625
718.398	726.649
719.188	728.914
726.682	730.474
728.534	732.477
728.737	733.709
732.645	736.362
728.302	736.979
732.785	739.873
735.838	744.012
744.798	751.780
749.112	754.790
756.232	759.416
750.836	759.937
757.690	760.454
757.743	761.716
758.311	762.037
762.431	768.769
769.902	772.367
774.512	781.122
789.588	795.514
787.517	795.819
788.634	795.952
790.097	796.729
790.327	798.255
796.706	799.000
796.335	799.026
795.813	800.425
793.491	801.001
798.980	801.673
798.248	801.975
800.334	802.256
805.380	813.257
808.264	814.699
805.916	816.354
810.104	816.524
812.349	817.997
816.674	818.730
807.324	820.523
820.871	824.722
825.201	826.783
825.385	828.501
828.679	831.763
829.886	834.496
832.780	835.864
833.982	837.681
837.053	841.209
837.730	842.674
838.182	846.214
845.788	848.683
855.513	863.312
857.977	864.566
864.436	864.765
861.987	866.268
866.400	869.112
869.336	872.299
870.379	876.576
871.679	876.867
876.469	880.176
876.366	880.265
879.616	882.885
882.955	884.557
886.553	887.846
887.835	894.416
890.418	897.343
896.745	899.860
896.929	902.654
899.386	904.743
899.494	906.322
904.120	908.887
907.612	911.893
910.589	914.549
910.485	915.730
911.011	917.215
910.965	918.489
913.949	918.690
916.823	919.379
920.517	922.065
920.122	924.641
926.459	929.602
932.930	940.199
935.647	942.107
936.922	942.255
932.377	943.488
934.107	945.270
941.470	945.732
941.969	945.922
938.686	946.219
946.041	946.873
938.058	947.321
942.057	947.388
949.004	953.393
955.910	964.017
961.257	965.815
962.803	971.097
970.109	976.733
968.222	979.135
980.822	984.470
981.364	986.472
985.627	989.295
989.247	991.087
993.605	1002.642
999.992	1004.935
1003.509	1006.346
996.673	1006.656
1017.759	1023.628
1016.366	1024.427
1025.289	1028.543
1025.800	1034.066
1028.275	1035.463
1029.401	1036.456
1034.155	1039.583
1038.595	1041.045
1040.081	1046.762
1040.858	1047.211
1043.545	1048.412
1043.293	1050.082
1052.893	1064.430
1052.486	1065.165
1059.708	1066.616
1060.144	1069.029
1067.010	1071.589
1067.277	1071.726
1068.652	1076.827
1073.605	1077.134
1075.085	1080.937
1076.038	1081.264
1078.417	1081.341
1080.840	1085.968
1086.913	1088.746
1090.142	1095.166
1093.907	1097.856
1095.905	1100.665
1099.865	1103.406
1108.838	1116.685
1113.289	1118.850
1114.831	1121.380
1121.139	1122.965
1121.799	1125.416
1123.064	1127.352
1126.977	1129.127
1127.086	1130.553
1124.636	1130.627
1130.381	1131.763
1131.169	1133.698
1133.831	1135.133
1134.349	1137.505
1132.100	1138.553
1135.824	1140.861
1137.855	1141.388
1139.632	1142.062
1150.338	1157.319
1151.614	1162.874
1160.054	1163.764
1168.286	1175.882
1169.822	1177.132
1175.575	1177.716
1169.561	1180.478
1175.470	1182.157
1181.343	1184.614
1183.396	1186.933
1185.605	1187.958
1188.100	1189.038
1185.777	1189.730
1188.810	1192.880
1192.329	1193.544
1193.025	1196.016
1193.885	1199.187
1194.239	1200.070
1193.142	1200.891
1205.980	1212.391
1211.854	1214.819
1212.995	1216.349
1215.318	1217.102
1215.636	1220.466
1215.835	1225.455
1222.255	1225.918
1225.501	1227.366
1225.578	1227.383
1226.567	1228.641
1228.014	1229.268
1228.097	1233.215
1231.879	1235.746
1239.027	1247.464
1245.380	1249.805
1243.842	1250.680
1249.031	1251.653
1245.534	1252.496
1246.326	1253.576
1253.614	1255.204
1251.793	1256.176
1259.428	1266.923
1268.154	1274.359
1271.279	1278.533
1271.642	1279.801
1277.222	1282.431
1279.548	1282.456
1274.599	1282.702
1280.997	1285.341
1284.866	1288.865
1287.581	1292.718
1287.689	1295.796
1290.167	1296.196
1291.874	1297.867
1291.989	1300.124
1301.857	1302.628
1302.248	1303.932
1298.001	1304.500
1302.404	1304.648
1302.835	1307.319
