3.428	11.128
7.766	12.280
5.535	12.765
13.564	14.872
8.528	15.898
27.768	34.382
33.265	35.457
33.719	36.483
36.912	37.498
42.787	51.555
47.699	53.836
47.646	54.085
48.078	56.951
52.047	57.372
49.591	57.550
56.343	58.737
59.629	61.075
61.318	64.089
61.634	67.245
63.003	69.604
64.138	70.178
66.817	70.835
65.339	71.205
72.958	76.595
80.435	83.752
87.186	90.750
89.359	93.573
89.439	94.989
89.757	96.537
96.798	97.301
99.787	106.445
98.970	107.304
103.544	107.759
105.325	108.728
109.840	112.372
105.826	113.006
112.327	116.062
114.057	118.039
114.949	119.481
120.341	123.948
122.429	127.811
123.368	130.108
122.465	131.180
125.144	131.872
125.522	133.593
133.290	134.071
125.299	134.444
132.504	142.569
137.934	144.605
143.801	146.719
147.025	148.367
158.697	164.669
155.540	165.972
162.669	166.656
162.882	167.983
164.759	168.711
166.587	169.775
167.322	171.201
169.311	171.563
168.621	172.742
170.638	174.785
174.716	176.548
177.861	179.643
181.157	181.690
182.082	183.885
183.610	184.883
185.102	187.283
191.198	195.281
193.663	199.531
200.712	204.421
192.271	208.325
207.266	210.207
209.214	213.302
209.560	214.743
213.244	215.198
213.972	216.580
212.312	218.053
214.749	218.538
216.293	220.459
222.235	225.423
221.403	226.467
231.360	241.235
238.022	245.951
241.663	246.843
242.727	248.476
245.398	249.970
248.710	253.018
258.332	265.072
258.394	266.060
264.955	267.235
264.652	267.975
268.256	276.232
273.486	277.686
276.276	283.032
277.932	284.620
282.959	285.540
283.368	287.546
283.118	288.975
283.864	290.165
289.439	291.301
290.357	292.089
286.034	292.165
292.696	296.005
306.665	317.030
316.197	319.580
317.958	320.160
321.820	322.879
322.604	327.311
341.206	347.179
343.600	348.885
341.483	350.424
352.612	353.297
358.397	364.781
363.195	367.401
360.115	367.451
364.364	369.918
368.046	372.836
364.438	372.997
370.415	376.064
375.050	379.341
377.323	379.938
380.926	383.378
386.821	390.016
380.811	391.302
387.664	393.380
388.916	394.326
392.677	394.522
388.775	395.110
392.934	396.253
394.913	397.194
392.929	397.315
403.992	410.355
407.446	412.145
405.972	412.604
402.649	412.778
404.809	413.387
407.703	420.298
419.288	423.638
422.877	427.556
424.168	429.550
427.485	430.537
428.933	433.191
424.513	433.348
427.069	435.281
438.880	445.209
439.913	448.028
441.695	448.577
446.516	449.920
445.930	450.281
443.365	453.836
451.842	459.059
461.414	462.450
462.361	467.754
464.195	468.966
468.715	473.361
470.940	474.604
475.462	478.552
479.889	481.816
481.764	486.124
483.849	487.996
485.835	491.248
489.922	492.867
485.485	493.433
492.030	494.071
493.525	494.841
494.306	497.612
495.845	500.117
497.831	503.921
499.514	504.898
495.600	505.213
505.675	507.563
504.540	508.487
503.141	510.207
512.605	515.715
520.115	527.999
524.249	529.735
524.089	529.741
526.604	530.043
529.066	530.175
524.395	531.369
530.198	531.740
529.157	532.650
531.907	534.695
530.299	535.245
543.537	552.963
551.770	557.305
555.312	561.489
559.376	564.278
558.558	567.346
562.370	568.669
560.323	568.816
564.802	570.015
569.461	571.292
579.015	585.016
580.615	586.793
586.183	587.061
586.398	588.539
591.998	593.400
597.108	600.014
601.564	603.132
602.152	604.252
606.155	611.207
613.732	617.294
627.099	634.242
626.563	634.371
630.028	635.445
628.898	635.680
630.016	638.434
637.072	639.012
636.468	639.663
641.141	646.261
644.555	649.799
645.381	650.546
646.002	652.617
651.163	655.800
656.046	656.776
655.773	657.835
656.069	658.342
660.997	662.098
660.266	663.032
661.518	663.838
666.793	669.231
666.866	669.729
670.762	675.033
673.859	677.159
674.177	680.545
679.037	682.799
682.888	684.694
683.651	690.176
683.240	690.897
685.207	691.064
686.920	692.383
691.707	692.679
691.240	696.179
691.934	698.319
695.381	699.088
699.453	701.675
699.840	703.083
700.973	703.589
699.220	705.318
706.694	708.790
703.494	709.778
703.702	710.425
714.379	719.380
714.908	721.482
720.197	723.448
716.006	723.939
724.352	728.320
730.177	732.112
732.828	735.239
733.776	735.857
735.719	736.792
736.420	738.264
738.251	740.211
743.499	743.730
754.556	762.175
760.556	766.755
765.066	767.160
757.249	767.374
758.485	768.702
765.891	768.932
767.643	769.612
768.586	770.576
770.256	772.470
773.173	775.768
777.302	778.033
779.171	786.195
781.705	788.279
785.561	791.164
787.560	793.005
789.411	794.529
787.279	795.857
791.186	796.524
795.427	797.306
797.296	797.732
792.866	797.769
794.929	798.338
791.608	799.776
802.817	806.085
806.062	808.210
809.588	815.960
810.937	818.988
816.892	820.363
817.940	821.035
818.759	823.361
821.772	825.933
820.918	826.346
823.068	828.375
822.723	828.733
825.665	829.625
829.344	830.769
826.001	831.280
832.248	834.836
833.605	835.061
834.235	838.113
833.658	838.189
836.316	839.570
834.328	840.125
834.610	841.878
836.633	842.123
841.618	844.886
842.511	846.321
846.652	851.986
852.019	853.069
853.736	855.733
859.920	867.437
863.390	870.289
888.705	897.135
895.835	901.147
896.389	905.264
899.259	905.654
906.988	908.413
906.526	909.207
907.653	909.711
909.918	911.899
912.198	913.645
911.002	914.907
912.892	915.528
928.451	935.301
927.588	935.700
926.629	936.272
921.467	937.217
938.833	941.324
936.799	941.976
945.270	948.604
954.144	961.193
958.003	965.083
959.496	965.718
957.871	966.832
965.743	967.870
967.909	968.642
967.667	973.211
967.314	975.692
978.290	979.957
981.621	983.370
982.905	987.064
983.710	989.834
983.496	990.734
987.061	992.031
984.484	992.161
985.878	992.466
990.994	995.269
994.957	996.526
995.951	997.531
995.567	998.748
1000.002	1002.478
1001.746	1003.309
1007.414	1013.585
1007.864	1014.591
1009.376	1015.450
1014.294	1019.148
1015.514	1020.561
1017.038	1023.713
1019.076	1024.026
1022.582	1028.566
1032.702	1038.830
1033.409	1041.493
1038.106	1043.144
1034.783	1043.191
1035.761	1043.799
1046.785	1051.395
1048.193	1054.969
1051.852	1057.394
1056.618	1059.508
1059.284	1063.567
1060.109	1065.304
1063.713	1067.400
1064.155	1068.833
1070.487	1072.459
1071.535	1076.509
1073.465	1078.545
1075.487	1080.022
1078.200	1082.270
1076.664	1082.737
1078.454	1083.796
1082.119	1083.822
1077.129	1084.194
1083.643	1085.218
1080.536	1090.073
1091.850	1093.737
1092.432	1097.806
1097.055	1100.271
1097.773	1103.047
1108.858	1116.457
1112.044	1120.931
1109.377	1121.745
1116.541	1122.129
1122.842	1125.218
1122.524	1126.687
1123.641	1128.266
1125.544	1130.312
1130.144	1137.057
1136.257	1141.127
1136.514	1142.880
1140.384	1144.027
1141.391	1144.030
1142.075	1145.778
1146.130	1146.943
1154.202	1160.145
1154.787	1160.630
1151.290	1161.439
1156.669	1162.564
1165.106	1170.151
1166.752	1172.071
1169.487	1173.465
1171.354	1176.091
1178.131	1179.124
1178.795	1181.513
1179.725	1182.594
1185.885	1188.351
1187.944	1189.657
1193.021	1197.357
1196.090	1200.585
1193.721	1201.627
1201.700	1203.841
1204.923	1207.940
1207.427	1213.408
1212.244	1218.735
1213.327	1219.746
1217.406	1220.879
1213.854	1222.148
1214.566	1222.576
1224.936	1226.171
1224.731	1227.382
1225.033	1228.568
1227.228	1232.198
1232.804	1233.364
1233.033	1237.654
1234.359	1240.082
1238.214	1245.515
1240.997	1247.738
